,Lat,Long,new_name,old_name
2008,46.4554362,33.8713431,Херсон АВ ч/з Асканія Нова АС,"Херсон АВ ч/з Асканія Нова АС, Херсонська область"
2009,46.0544644,33.3973184,Приморське ч/з Новокиївку,"Приморське ч/з Новокиївку, Херсонська область"
2010,46.1713353,33.5596208,"Ставки ""КПВВ"" ч/з Каланчак АС","Ставки ""КПВВ"" ч/з Каланчак АС, Херсонська область"
2011,46.700684,34.1279466,Новорепівка ч/з Подове,"Новорепівка ч/з Подове, Херсонська область"
2012,46.183912,34.0527711,Дружелюбівка ч/з Новомиколаївку,"Дружелюбівка ч/з Новомиколаївку, Херсонська область"
2013,46.3843874,34.5485661,Херсонська міжміська АС ч/з Догмарівку,"Херсонська міжміська АС ч/з Догмарівку, Сиваське, Херсонська область"
2014,46.601061,33.957645,Заозерне ч/з Овер'янівку,"Заозерне ч/з Овер'янівку, Херсонська область"
2015,46.56437,33.72957,Дудчине,"Дудчине, Херсонська область"
2016,46.111162,32.8970334,Лазурне ч/з Скадовськ АС,"Лазурне ч/з Скадовськ АС, Херсонська область"
2017,46.5275672,33.8284774,Солідарне,"Солідарне, Херсонська область"
2018,46.12363029999999,32.2912714,Залізний Порт ч/з Скадовськ АС,"Залізний Порт ч/з Скадовськ АС, Лазурне АС, Херсонська область"
2019,46.07998,33.29719,Хорли,"Хорли, Херсонська область"
2020,46.7031423,33.4200578,Нова Каховка АВ ч/з Цукури,"Нова Каховка АВ ч/з Цукури, Херсонська область"
2021,46.36507,33.54027,Чаплинка,"Чаплинка, Херсонська область"
2022,46.7924083,33.151755,Львове,"Львове, Херсонська область"
2023,46.81074,33.22241,Бургунка,"Бургунка, Херсонська область"
2024,46.2779845,32.7899121,Біленьке,"Біленьке, Херсонська область"
2025,46.35493,33.08492,Хатки,"Хатки, Херсонська область"
2026,46.34037,33.15235,Комсомольське,"Комсомольське, Херсонська область"
2027,46.0771644,32.5299379,Лазурне АС (ч\з Зеленотропинськ,"Лазурне АС (ч\з Зеленотропинськ, Долматовку), Херсонська область"
2028,46.5284421,32.6107549,Кохани (Асфальтний завод),"Кохани (Асфальтний завод), Херсонська область"
2029,46.124916,32.2852309,Херсон АС ч/з Залізний Порт,"Херсон АС ч/з Залізний Порт, Херсонська область"
2030,46.6604941,32.5937124,Херсон АС ч/з Сліпушинське,"Херсон АС ч/з Сліпушинське, Херсонська область"
2031,46.121216,32.2859484,Залізний Порт ч/з Новочерномор'я,"Залізний Порт ч/з Новочерномор'я, Херсонська область"
2032,46.4529,32.456312,Нова Збур'ївка,"Нова Збур'ївка, Херсонська область"
2033,46.3470318,32.0077058,Очаківське ч/з Олексіївку,"Очаківське ч/з Олексіївку, Лиманівку, Чорноморське, Херсонська область"
2034,46.73935909999999,32.2038779,Правдине,"Правдине, Херсонська область"
2035,46.7906884,32.82684,Інгулець,"Інгулець, Херсонська область"
2036,46.81446,32.59844,Східне,"Східне, Херсонська область"
2037,46.75813,32.40825,Киселівка,"Киселівка, Херсонська область"
2038,46.6267067,32.4413727,Білозерка,"Білозерка, Херсонська область"
2039,46.634232,32.6067581,Херсон (Красень)ч/з Чорнобаївку,"Херсон (Красень)ч/з Чорнобаївку, Херсонська область"
2040,47.46070040000001,33.225075,Іванівка КДЗ ч/з Понятівку,"Іванівка КДЗ ч/з Понятівку, Орлове, Новотягинку, Херсонська область"
2041,46.7951644,33.1931872,Ольгівка,"Ольгівка, Херсонська область"
2042,46.26403,33.11508,Зелене,"Зелене, Херсонська область"
2043,47.9702505,32.6584285,Кропивницький до с.Криничне,"Кропивницький до с.Криничне, Кіровоградська область"
2044,48.50793300000001,32.262317,Кропивницький до Петрокорбівки,"Кропивницький до Петрокорбівки, Кіровоградська область"
2045,48.6514911,31.9996796,Кропивницький ч/з Миронівку,"Кропивницький ч/з Миронівку, Кіровоградська область"
2046,48.66122,33.70711,Попельнасте,"Попельнасте, Кіровоградська область"
2047,48.90453,33.11762,Миронівка,"Миронівка, Кіровоградська область"
2048,48.7755698,32.8437683,Диківка,"Диківка, Кіровоградська область"
2049,48.5988874,31.2919327,Смоліне,"Смоліне, Кіровоградська область"
2050,49.04968350000001,33.2284693,Світловодськ ч/з Миронівку,"Світловодськ ч/з Миронівку, Кіровоградська область"
2051,48.4787237,31.669174,Плетений Ташлик,"Плетений Ташлик, Кіровоградська область"
2052,48.890232,32.3354693,Омельгород через Трепівку,"Омельгород через Трепівку, Кіровоградська область"
2053,48.1106,32.52604,Новоігорівка (Димитрове),"Новоігорівка (Димитрове), Кіровоградська область"
2054,48.095524,32.3546998,Морквина,"Морквина, Кіровоградська область"
2055,48.2811266,32.0089759,Криничувате,"Криничувате, Кіровоградська область"
2056,48.9018457,32.445981,Красносілля через Трепівку,"Красносілля через Трепівку, Кіровоградська область"
2057,48.3001185,32.0280885,Трудолюбівка,"Трудолюбівка, Кіровоградська область"
2058,48.0591805,32.2724681,Олексіївка до Бобринця,"Олексіївка до Бобринця, Кіровоградська область"
2059,48.6204328,32.0391456,Олексіївка,"Олексіївка, Кіровоградська область"
2060,48.6838847,31.9062192,Веселівка через Велику Виску,"Веселівка через Велику Виску, Кіровоградська область"
2061,48.9582974,32.4988479,Цвітне до Олександрівки,"Цвітне до Олександрівки, Кіровоградська область"
2062,48.2465578,31.4060472,Помічна ч/з Рівне,"Помічна ч/з Рівне, Кіровоградська область"
2063,48.44865859999999,32.9644873,Петрокорбівка,"Петрокорбівка, Кіровоградська область"
2064,48.50122289999999,32.7941129,Митрофанівка через Новоандріївку до с. Шарівка,"Митрофанівка через Новоандріївку до с. Шарівка, Кіровоградська область"
2065,48.5345453,31.2251118,Ліски,"Ліски, Кіровоградська область"
2066,47.77604669999999,32.1784882,Костомарівка до с. Веселівка,"Костомарівка до с. Веселівка, Кіровоградська область"
2067,48.3907716,31.7954194,Далеке,"Далеке, Кіровоградська область"
2068,48.2508214,31.7534725,Адабащ ч/з Рівне,"Адабащ ч/з Рівне, Кіровоградська область"
2069,48.2198972,31.9655236,Виноградівка (Кіровоградська),"Виноградівка, Кіровоградська область"
2070,48.4662479,33.0206205,Дубівка,"Дубівка, Кіровоградська область"
2071,49.3472255,39.8423206,Новомикільське,"Новомикільське, Луганська область"
2072,49.13237,38.15721,Червонопопівка,"Червонопопівка, Луганська область"
2073,48.92503,38.24822,Білогорівка,"Білогорівка, Луганська область"
2074,49.2736853,38.9255483,Старобільськ АС,"Старобільськ АС, Луганська область"
2075,49.4154809,38.156889,Сватове,"Сватове, Луганська область"
2076,49.04015,39.48234,Верхньобогданівка,"Верхньобогданівка, Луганська область"
2077,48.574041,39.307815,Рибгосп,"Рибгосп, Луганська область"
2078,48.6740573,39.5757628,Вільхове,"Вільхове, Луганська область"
2079,49.7702,39.18221,Новобіла,"Новобіла, Луганська область"
2080,48.9661625,39.0018697,Новоайдар АС,"Новоайдар АС, Луганська область"
2081,49.15177,39.85982,Бараниківка,"Бараниківка, Луганська область"
2082,49.13824,39.18948,Тецьке,"Тецьке, Луганська область"
2083,49.3456967,38.1683107,Мілуватка,"Мілуватка, Луганська область"
2084,49.4704866,38.4965007,Кругле,"Кругле, Луганська область"
2085,49.8335916,38.6740486,Дуванка,"Дуванка, Луганська область"
2086,49.2634069,28.7736823,Свердлівка (Луганська),"Свердлівка, Луганська область"
2087,49.62641,38.02962,Софіївка,"Софіївка, Луганська область"
2088,49.5022,38.15282,Хомівка,"Хомівка, Луганська область"
2089,49.240329,38.55148519999999,Новоборова,"Новоборова, Луганська область"
2090,49.3710999,39.2271064,Караяшник,"Караяшник, Луганська область"
2091,49.2976519,38.9477929,Чмирівка,"Чмирівка, Луганська область"
2092,49.1825905,38.8810312,Лозовівка,"Лозовівка, Луганська область"
2093,48.95347,39.57711,Розквіт,"Розквіт, Луганська область"
2094,46.6240213,31.1000648,с/т Южне,"с/т Южне, Луганська область"
2095,48.90685,39.79191,Золотарівка,"Золотарівка, Луганська область"
2096,48.67748,39.44711,Кіндрашівська Нова,"Кіндрашівська Нова, Луганська область"
2097,48.66753,39.67945,Колесниківка,"Колесниківка, Луганська область"
2098,49.9171487,38.2958101,Троїцьке АС,"Троїцьке АС, Луганська область"
2099,48.6798458,39.4672507,Станиця Луганська АС,"Станиця Луганська АС, Луганська область"
2100,48.7326573,38.4958114,Гірське,"Гірське, Луганська область"
2101,48.7424239,38.373749,Врубівка,"Врубівка, Луганська область"
2102,48.52804,38.3747,Троїцьке (Луганська),"Троїцьке, Луганська область"
2103,49.5804323,40.1049679,Діброва,"Діброва, Луганська область"
2104,48.7570882,39.1491037,Передільські дачі,"Передільські дачі, Луганська область"
2105,49.37755,38.65392,Світле,"Світле, Луганська область"
2106,48.6681554,39.5321602,Валуйське,"Валуйське, Луганська область"
2107,48.68421,39.7138,Юганівка,"Юганівка, Луганська область"
2108,48.9713223,38.6278387,Олександрівка (Луганська),"Олександрівка, Луганська область"
2109,48.78198,39.70496,Гарасимівка,"Гарасимівка, Луганська область"
2110,48.93118,39.5149,Крепи,"Крепи, Луганська область"
2111,48.71648,39.67013,Комишне,"Комишне, Луганська область"
2112,47.09220999999999,32.4555919,Бармашове,"Бармашове, Миколаївська область"
2113,47.0168073,32.144818,Воскресенськ,"Воскресенськ, Миколаївська область"
2114,46.7749393,31.9526076,Галицинове (дачі),"Галицинове (дачі), Миколаївська область"
2115,46.69167,31.975,Лупареве,"Лупареве, Миколаївська область"
2116,47.1131423,32.3766303,Грейгове (Воровське),"Грейгове (Воровське), Миколаївська область"
2117,47.03667799999999,32.1115944,Зайчівське,"Зайчівське, Миколаївська область"
2118,47.2376422,31.5673734,Зелений Гай,"Зелений Гай, Миколаївська область"
2119,47.23572,32.97244,Калинівка,"Калинівка, Миколаївська область"
2120,47.0439476,32.1790359,Калинівка (дачі),"Калинівка (дачі), Миколаївська область"
2121,47.06370150000001,32.0337775,Капустине,"Капустине, Миколаївська область"
2122,47.010258,32.0620883,Коларівка,"Коларівка, Миколаївська область"
2123,46.88541439999999,32.223481,Котляреве,"Котляреве, Миколаївська область"
2124,46.6952978,31.97985,Лупареве (дачі),"Лупареве (дачі), Миколаївська область"
2125,46.8272605,32.2197485,Луч,"Луч, Миколаївська область"
2126,46.9475452,31.6160792,Мирне,"Мирне, Миколаївська область"
2127,47.90102,33.0337,Новогригорівка,"Новогригорівка, Миколаївська область"
2128,46.965385,32.3597569,Новомиколаївка,"Новомиколаївка, Миколаївська область"
2129,46.9363355,32.3018885,Оленівка,"Оленівка, Миколаївська область"
2130,47.0238396,32.1094149,Пам’ять Комунарів,"Пам’ять Комунарів, Миколаївська область"
2131,47.0692873,32.5320349,Партизанське,"Партизанське, Миколаївська область"
2132,47.0254135,32.4267531,Первомайське (через Засілля),"Первомайське (через Засілля), Миколаївська область"
2133,47.11118099999999,32.1891602,Пересадівка,"Пересадівка, Миколаївська область"
2134,46.9735546,32.1275975,Полігон,"Полігон, Миколаївська область"
2135,46.77431079999999,32.0881431,Прибузьке,"Прибузьке, Миколаївська область"
2136,46.7785686,32.186138,Степова Долина,"Степова Долина, Миколаївська область"
2137,46.73239,31.18746,Українка,"Українка, Миколаївська область"
2138,46.86289,32.20387,Шевченкове,"Шевченкове, Миколаївська область"
2139,46.80439459999999,31.9546425,СВТ «Океан»,"СВТ «Океан», Миколаївська область"
2140,47.0233599,32.4546038,Квітневе,"Квітневе, Миколаївська область"
2141,46.9286951,32.1199633,Миколаївське,"Миколаївське, Миколаївська область"
2142,47.7218605,31.3352296,Зоря,"Зоря, Миколаївська область"
2143,47.8320715,31.144076,Костянтинівка,"Костянтинівка, Миколаївська область"
2144,46.9075397,32.256106,Новоруське,"Новоруське, Миколаївська область"
2145,47.0635142,32.3791727,Червоне,"Червоне, Миколаївська область"
2146,47.19635539999999,31.7807891,Тернувате,"Тернувате, Миколаївська область"
2147,46.884821,31.7411919,Безводне,"Безводне, Миколаївська область"
2148,46.9746954,31.8945581,Весняне,"Весняне, Миколаївська область"
2149,47.0163066,31.7426791,Зелений Яр,"Зелений Яр, Миколаївська область"
2150,47.0535418,31.8491611,Кир’яківка,"Кир’яківка, Миколаївська область"
2151,47.1879151,31.6589203,Корчине,"Корчине, Миколаївська область"
2152,46.955997,31.8157299,Крива Балка,"Крива Балка, Миколаївська область"
2153,47.06762,31.73685,Кринички,"Кринички, Миколаївська область"
2154,46.9416814,31.6963848,Маловарварівка,"Маловарварівка, Миколаївська область"
2155,46.8694956,31.9599173,Новобогданівка,"Новобогданівка, Миколаївська область"
2156,46.90089,31.98839,Радсад,"Радсад, Миколаївська область"
2157,47.1870149,31.8110115,Сапетня,"Сапетня, Миколаївська область"
2158,47.0039812,31.8523152,Сливине (дачі),"Сливине (дачі), Миколаївська область"
2159,46.843077,31.9107347,Стара Богданівка,"Стара Богданівка, Миколаївська область"
2160,47.1485772,31.82592159999999,Трихати,"Трихати, Миколаївська область"
2161,47.1366229,31.5354786,Червоне Поле,"Червоне Поле, Миколаївська область"
2162,47.18989,31.51853,Степове,"Степове, Миколаївська область"
2163,47.4689145,31.7417973,СВТ Підлісне (через Матвіївку),"СВТ Підлісне (через Матвіївку), Миколаївська область"
2164,47.1979395,32.223869,Інгулка,"Інгулка, Миколаївська область"
2165,47.5268,32.75154,Лоцкіне,"Лоцкіне, Миколаївська область"
2166,47.052451,31.8918754,Баловне,"Баловне, Миколаївська область"
2167,50.8239613,27.001019,Соснове,"Соснове, Миколаївська область"
2168,47.056648,31.918101,Аеропорт,"Аеропорт, Миколаївська область"
2169,47.2892206,32.0320446,Улянівка,"Улянівка, Миколаївська область"
2170,46.7068579,31.8952702,Парутине,"Парутине, Миколаївська область"
2171,46.7390796,31.82381789999999,Червоне Парутине,"Червоне Парутине, Миколаївська область"
2172,47.90972,31.31963,Арбузинка,"Арбузинка, Миколаївська область"
2173,47.7690265,31.3123404,Агрономія,"Агрономія, Миколаївська область"
2174,47.8676859,31.5766093,Братське (ч/з Петропавлівку),"Братське (ч/з Петропавлівку), Миколаївська область"
2175,47.3485884,31.6207292,Варюшине,"Варюшине, Миколаївська область"
2176,47.63192,30.98851,Доманівка,"Доманівка, Миколаївська область"
2177,47.62789040000001,30.98985099999999,Доманівка через Жовтневе,"Доманівка через Жовтневе, Миколаївська область"
2178,47.355543,31.2376557,Веселинове (ч/з Варюшине),"Веселинове (ч/з Варюшине), Миколаївська область"
2179,48.0749729,31.63477779999999,Ганнівка Братського району,"Ганнівка Братського району, Миколаївська область"
2180,48.17583210000001,31.0932091,Лиса Гора,"Лиса Гора, Миколаївська область"
2181,47.9114733,31.3156748,Арбузинка (ч/з Братське),"Арбузинка (ч/з Братське), Миколаївська область"
2182,48.0701657,31.2301897,Воєводське,"Воєводське, Миколаївська область"
2183,47.7322069,31.49639909999999,Петропавлівка,"Петропавлівка, Миколаївська область"
2184,47.4098736,32.4412263,Баштанка,"Баштанка, Миколаївська область"
2185,47.3879026,31.080879,Градівка,"Градівка, Миколаївська область"
2186,46.8381863,32.7590462,Н.Олександрівка (ч/зЄланець ),"Н.Олександрівка (ч/зЄланець ), Миколаївська область"
2187,47.4783026,32.7332464,Маліївка,"Маліївка, Миколаївська область"
2188,47.2133267,31.4079947,Пісчаний Брід,"Пісчаний Брід, Миколаївська область"
2189,46.7587376,31.4526838,Матіясове,"Матіясове, Миколаївська область"
2190,46.61876669999999,31.5387942,Очаків(ч/з Іванівку),"Очаків(ч/з Іванівку), Миколаївська область"
2191,47.8636,31.58393,Братське,"Братське, Миколаївська область"
2192,47.3119113,31.6474667,Ясна Поляна,"Ясна Поляна, Миколаївська область"
2193,47.2226097,32.511502,Перемога,"Перемога, Миколаївська область"
2194,47.36398,32.93981,Калуга,"Калуга, Миколаївська область"
2195,47.7718796,30.88074049999999,Маринівка,"Маринівка, Миколаївська область"
2196,47.399499,32.3098901,Плющівка,"Плющівка, Миколаївська область"
2197,47.0077885,31.4279565,Тронка,"Тронка, Миколаївська область"
2198,47.07579,32.80516,Снігурівка,"Снігурівка, Миколаївська область"
2199,46.6186332,31.2634161,Морське,"Морське, Миколаївська область"
2200,46.6274254,31.1947408,Коблеве,"Коблеве, Миколаївська область"
2201,47.33168,33.04873,Лепетиха,"Лепетиха, Миколаївська область"
2202,47.6692154,32.1123647,Возсіятське,"Возсіятське, Миколаївська область"
2203,47.5240845,32.0889205,Антонівка,"Антонівка, Миколаївська область"
2204,49.886512,34.0681768,Пелагеївка,"Пелагеївка, Миколаївська область"
2205,47.86195,30.59195,Врадіївка,"Врадіївка, Миколаївська область"
2206,45.3501944,28.8501919,Ізмаїл АС (ч\з Кальчеве),"Ізмаїл АС (ч\з Кальчеве), Одеська область"
2207,47.41423169999999,29.5401132,Новосеменівка (ч\з Маяки),"Новосеменівка (ч\з Маяки), Одеська область"
2208,46.4894881,30.2016232,Біляївка,"Біляївка, Одеська область"
2209, Одеська область,46.482526,30.7233095,Одеса
2210,46.4878081,30.7245219,"Одеса АС ""Новий Ринок"" (ч/з Хлібодарське)","Одеса АС ""Новий Ринок"" (ч/з Хлібодарське), Одеська область"
2211,47.16302,29.78937,Кучурган,"Кучурган, Одеська область"
2212,46.4840841,30.5922712,Великий Дальник (ч/зкм,"Великий Дальник (ч/зкм, Хлібодарське), Одеська область"
2213, Одеська область,47.7585809,29.5339155,Подільськ
2214,46.74053809999999,30.4983097,Мале (ч\з Алтестове),"Мале (ч\з Алтестове), Одеська область"
2215,46.6847092,31.1462998,Дачі с. Кошари,"Дачі с. Кошари, Одеська область"
2216,46.7203764,31.0987632,Любопіль,"Любопіль, Одеська область"
2217,46.3900123,30.6978395,Цвинтар,"Цвинтар, Одеська область"
2218,46.04591,29.19117,Лужанка,"Лужанка, Одеська область"
2219,46.4688927,30.7336631,"Одеса АС ""АВ ""Привоз"" через с. Серпневе","Одеса АС ""АВ ""Привоз"" через с. Серпневе, с. Підгірне, Одеська область"
2220,46.7789367,30.48529589999999,Багнатове,"Багнатове, Одеська область"
2221,45.4571578,28.2792955,Рені АС,"Рені АС, Одеська область"
2222,47.9370871,29.6288401,Балта АС,"Балта АС, Одеська область"
2223,45.4124742,29.0412092,Кислиця,"Кислиця, Одеська область"
2224,46.5960324,30.8010286,"Одеса АС ""Паустовського""","Одеса АС ""Паустовського"", Одеська область"
2225,47.7585809,29.5339155,Подільськ ЖДВ,"Подільськ ЖДВ, Одеська область"
2226,47.5381732,29.1838707,Федосіївка,"Федосіївка, Одеська область"
2227,47.6511544,29.58525849999999,Чубівка (Одеська),"Чубівка, Одеська область"
2228,45.4522716,29.2701054,Кілія АС,"Кілія АС, Одеська область"
2229,45.88851,30.14615,Базар'янка,"Базар'янка, Одеська область"
2230,45.8283804,29.6170659,Татарбунари АС,"Татарбунари АС, Одеська область"
2231,46.4666303,30.7381886,"Приморське (ч/з АС ""Старосінна"")","Приморське (ч/з АС ""Старосінна""), Одеська область"
2232,46.41444329999999,30.269107,Н.Трояни (ч/з Маяки),"Н.Трояни (ч/з Маяки), Одеська область"
2233,46.67217,30.88552,Іванове,"Іванове, Одеська область"
2234,45.4650742,29.2480308,Кілія (ч\з Татарбунари АС,"Кілія (ч\з Татарбунари АС, АС ""Старосінна""), Одеська область"
2235,46.428268,30.766107,Аквапарк,"Аквапарк, Одеська область"
2236,46.58819,30.951136,ОК Чабанка,"ОК Чабанка, Одеська область"
2237,46.6211188,30.7719233,с.Красносілка,"с.Красносілка, Одеська область"
2238,46.5870304,30.7979567,Одеса (вул. Ген. Бочарова),"Одеса (вул. Ген. Бочарова), Одеська область"
2239,46.88700300000001,29.8051459,Гребеники (ч/з м. Роздільна),"Гребеники (ч/з м. Роздільна), Одеська область"
2240,45.9136811,30.2280404,Миколаївка АС (ч/з Слобідка,"Миколаївка АС (ч/з Слобідка, Морозове), Одеська область"
2241,46.443573,30.634621,смт Таїрове (ч\з Промринок,"смт Таїрове (ч\з Промринок, Дачі, Чорноморка), Одеська область"
2242,46.9755236,30.469358,Іванівка АС через Алтестове,"Іванівка АС через Алтестове, Єгорівку, Одеська область"
2243,45.6838431,28.6143107,Болград АС (ч/з Татарбунари АС),"Болград АС (ч/з Татарбунари АС), Одеська область"
2244,45.5211772,29.6053687,Вилково АС (ч\з Мирне,"Вилково АС (ч\з Мирне, Приморське), Одеська область"
2245,46.396032,29.4645745,Старосілля (ч/з с. Фуратовка,"Старосілля (ч/з с. Фуратовка, с. Олександрівка), Одеська область"
2246,46.3093529,30.6136859,смт Молодіжне,"смт Молодіжне, Одеська область"
2247,46.46976,29.35258,Лісне ),"Лісне ), Одеська область"
2248,46.5465878,30.6294631,Нерубайське,"Нерубайське, Одеська область"
2249,47.7719818,29.7438674,Точилове (ч/з Троїцьке,"Точилове (ч/з Троїцьке, Гандрабури), Одеська область"
2250,46.8488804,31.0690005,Червона Нива,"Червона Нива, Одеська область"
2251,46.7953295,31.1269913,Пшонянове,"Пшонянове, Одеська область"
2252,46.1853352,29.1507683,Тарутине АС,"Тарутине АС, Одеська область"
2253,46.4692164,30.7405719,"Одеса АС ""Привокзальна"" (сезонний)","Одеса АС ""Привокзальна"" (сезонний), Одеська область"
2254,47.1943596,29.8618732,Войничеве,"Войничеве, Одеська область"
2255,48.1351158,30.077048,Саврань АС,"Саврань АС, Одеська область"
2256,45.8391132,29.6145762,Промринок км (ч/з Татарбунари,"Промринок км (ч/з Татарбунари, Сарату), Одеська область"
2257,45.8060701,28.9009312,Орехівка,"Орехівка, Одеська область"
2258,47.5351518,30.2440212,Миколаївка АС,"Миколаївка АС, Одеська область"
2259,46.2089015,30.5614074,Грибівка,"Грибівка, Одеська область"
2260,46.06625409999999,30.452837,Затока (ч/з Олександрівку),"Затока (ч/з Олександрівку), Одеська область"
2261,46.3322,30.55886,ст.Аккаржа,"ст.Аккаржа, Одеська область"
2262,46.4271103,30.467057,"Одеса АС ""АВ ""Привоз"" (ч\з Ленінталь)","Одеса АС ""АВ ""Привоз"" (ч\з Ленінталь), Одеська область"
2263,46.3066073,30.6474884,Чорноморськ АС,"Чорноморськ АС, Одеська область"
2264,47.20382679999999,30.9163475,Березівка АС,"Березівка АС, Одеська область"
2265,46.6872726,30.4444764,Отрадове,"Отрадове, Одеська область"
2266,46.3790205,30.3317667,Надлиманське (ч/з Паліївку,"Надлиманське (ч/з Паліївку, Алтестове), Одеська область"
2267,46.630693,30.5489072,Алтестове,"Алтестове, Одеська область"
2268,46.5028082,30.3281404,Теплодар АС (ч/з Мирне),"Теплодар АС (ч/з Мирне), Одеська область"
2269,46.13444,29.90417,Миколаївка,"Миколаївка, Одеська область"
2270,46.2952236,30.6480855,Чорноморськ АС (ч/з Петродолинське),"Чорноморськ АС (ч/з Петродолинське), Одеська область"
2271,46.44515,30.634668,Одеса (Промринок км),"Одеса (Промринок км), Одеська область"
2272,46.2519995,30.4372882,Овідіополь зуп. Ринок,"Овідіополь зуп. Ринок, Одеська область"
2273,46.58184379999999,30.7896114,Одеса (обласна клінічна лікарня),"Одеса (обласна клінічна лікарня), Одеська область"
2274,46.435007,30.4018899,Петродолинське (ч/з Великий Дальник),"Петродолинське (ч/з Великий Дальник), Одеська область"
2275,46.581348,30.787152,Одеса (обласна лікарня),"Одеса (обласна лікарня), Одеська область"
2276,46.69338,30.18636,Щербанка,"Щербанка, Одеська область"
2277,46.5958592,30.8011465,Одеса вул. Паустовського,"Одеса вул. Паустовського, Одеська область"
2278,45.9788437,29.4235548,Арциз (мікрорайон),"Арциз (мікрорайон), Одеська область"
2279,46.4676976,30.6141573,"смт Авангард АС  км""","смт Авангард АС  км"", Одеська область"
2280,46.274435,30.6294509,"СОГ ""Ветеран""","СОГ ""Ветеран"", Одеська область"
2281,49.9627279,33.6053332,Миргород ч/з Шишаки,"Миргород ч/з Шишаки, Полтавська область"
2282,49.7823801,32.6831136,Оржиця ч/з Лубни,"Оржиця ч/з Лубни, Полтавська область"
2283,49.065783,33.410033,Кременчук ч/з Глобине,"Кременчук ч/з Глобине, Полтавська область"
2284,49.6585844,34.7875801,Божкове,"Божкове, Полтавська область"
2285,49.5446493,33.7645317,Остап’є ч/з Поділ,"Остап’є ч/з Поділ, Полтавська область"
2286,49.46012,34.12335,Лиман Перший,"Лиман Перший, Полтавська область"
2287,50.0332653,33.3577232,Червоні Пологи,"Червоні Пологи, Полтавська область"
2288,50.1749631,33.2948769,Ломаки,"Ломаки, Полтавська область"
2289,50.2754413,33.7254764,Березова Лука,"Березова Лука, Полтавська область"
2290,50.19282,32.56459,Велика Круча,"Велика Круча, Полтавська область"
2291,49.0961025,33.6295918,Гора гр.,"Гора гр., Полтавська область"
2292,49.5877923,34.4110966,Івашки,"Івашки, Полтавська область"
2293,50.0466464,33.0116661,Вільшанка,"Вільшанка, Полтавська область"
2294,49.1801286,33.3992065,Вільна Терешківка гр.,"Вільна Терешківка гр., Полтавська область"
2295,49.5530283,34.6198929,Терешки гр.,"Терешки гр., Полтавська область"
2296,49.5370244,34.6625712,Микільське,"Микільське, Полтавська область"
2297,49.0097366,33.4685832,Садки,"Садки, Полтавська область"
2298,49.4895,34.23293,Плоске,"Плоске, Полтавська область"
2299,49.42369,34.23114,Стовбина Долина,"Стовбина Долина, Полтавська область"
2300,49.68136,34.2061252,Федіївка,"Федіївка, Полтавська область"
2301,49.68014,34.03352,Братешки,"Братешки, Полтавська область"
2302,49.5753764,34.0013309,Колотії,"Колотії, Полтавська область"
2303,49.6264937,34.6080252,Вакуленці (дамба),"Вакуленці (дамба), Полтавська область"
2304,49.61408549999999,34.7080345,Ковалівка гр.,"Ковалівка гр., Полтавська область"
2305,49.4261196,34.4456625,Старі Санжари,"Старі Санжари, Полтавська область"
2306,49.0946478,33.3432371,Кривуші гр.,"Кривуші гр., Полтавська область"
2307,49.59952209999999,34.5024894,Затурине (РЕС),"Затурине (РЕС), Полтавська область"
2308,49.564326,34.482852,ТЦ Метро,"ТЦ Метро, Полтавська область"
2309,49.9960148,32.6325059,Оржиця ч/з Куйбишеве,"Оржиця ч/з Куйбишеве, Полтавська область"
2310,50.0881212,33.1138424,Луки,"Луки, Полтавська область"
2311,49.70074,32.683,Чутівка,"Чутівка, Полтавська область"
2312,49.78443960000001,32.57244250000001,Чайківщина,"Чайківщина, Полтавська область"
2313,50.0173168,32.9908442,Лубни ч/з Пирятин,"Лубни ч/з Пирятин, Полтавська область"
2314,50.40872,34.27903,Педоричі,"Педоричі, Полтавська область"
2315,50.41104,33.8807,Калинівщина,"Калинівщина, Полтавська область"
2316,50.44405,34.20358,Плішивець,"Плішивець, Полтавська область"
2317,50.37007,34.176,Веприк,"Веприк, Полтавська область"
2318,50.3512461,33.1790917,Харківці гр.,"Харківці гр., Полтавська область"
2319,50.4175526,34.2429675,Бобрик,"Бобрик, Полтавська область"
2320,50.51132,33.90856,Гречанівка,"Гречанівка, Полтавська область"
2321,50.44872909999999,33.7208155,Розбишівка,"Розбишівка, Полтавська область"
2322,50.3594792,34.3617049,Воронівщина,"Воронівщина, Полтавська область"
2323,50.3744342,33.6096153,Ветхалівка,"Ветхалівка, Полтавська область"
2324,50.5039642,34.2187249,Бакути,"Бакути, Полтавська область"
2325,49.8632924,34.5811455,Великі Будища,"Великі Будища, Полтавська область"
2326,49.06667,34.2,Соснівка,"Соснівка, Полтавська область"
2327,49.99259,34.601,Малі Будища,"Малі Будища, Полтавська область"
2328,50.3711397,33.7486091,Петрівка Роменська,"Петрівка Роменська, Полтавська область"
2329,50.4563468,33.9724547,Римарівка (Полтавська),"Римарівка, Полтавська область"
2330,49.883255,34.0040404,Шишаки ч/з Сагайдак,"Шишаки ч/з Сагайдак, Полтавська область"
2331,49.6652894,34.5918635,Кротенки ч/з Надержинщину,"Кротенки ч/з Надержинщину, Полтавська область"
2332,49.5930322,34.6276751,Макухівка,"Макухівка, Полтавська область"
